Event Id | Investigation Type | Accident Number | Event Date | Location | Country | Latitude | Longitude | Airport Code | Airport Name | Injury Severity | Aircraft Damage | Aircraft Category | Registration Number | Make | Model | Amateur Built | Number of Engines | Engine Type | FAR Description | Schedule | Purpose of Flight | Air Carrier | Total Fatal Injuries | Total Serious Injuries | Total Minor Injuries | Total Uninjured | Weather Condition | Broad Phase of Flight | Report Status | Publication Date | 
20150525X93954 | Accident | CEN15FA240 | 05/25/2015 | Syracuse, KS | United States | 37.948333 | 101.714444 | 3K3 | Syracuse-Hamilton Cty Muni | Fatal(1) | Substantial | Airplane | N124FS | YAKOVLEV | YAK 52 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  | 1 |  |  |  | VMC | UNKNOWN | Preliminary | 06/02/2015 | 
20150528X54816 | Accident | GAA15LA092 | 05/24/2015 | Fresno, CA | United States | 36.732500 | -119.820834 | FCH | FRESNO CHANDLER EXECUTIVE | Non-Fatal | Substantial | Airplane | N642JB | CZECH AIRCRAFT WORKS SPOL SRO | SPORTCRUISER | No |  | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Preliminary | 06/03/2015 | 
20150608X92806 | Accident | GAA15CA110 | 05/24/2015 | Wickenburg, AZ | United States | 33.970556 | -112.795000 | E25 | Wickenburg municipal | Non-Fatal | Substantial | Airplane | N442PA | PIPER | PA 28-181 | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 1 | VMC | TAXI | Probable Cause | 08/12/2015 | 
20150605X23711 | Accident | CEN15WA254 | 05/24/2015 | Carlow, Ireland | Ireland | 52.546944 | 6.809722 |  | N/A | Fatal(2) | Destroyed | Airplane | N247P | CESSNA | T182 - T | No |  |  |  |  |  |  | 2 |  |  |  |  |  | Foreign |  | 
20150526X72119 | Accident | GAA15LA085 | 05/23/2015 | Eltopia, WA | United States | 46.429723 | -119.021667 |  | N/A | Non-Fatal | Substantial | Powered Parachute | N3376 | DESTINY | 2000 | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  | 1 | 1 |  | VMC | TAKEOFF | Factual | 09/04/2015 | 
20150528X55026 | Accident | GAA15CA093 | 05/23/2015 | Lorain/Elyria, OH | United States | 41.344166 | -82.177778 | LPR | LORAIN COUNTY RGNL | Non-Fatal | Substantial | Airplane | N3086Q | ROGERS HOMER/ROGERS SHEILA | RV 6A | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/29/2015 | 
20150527X61855 | Accident | GAA15CA091 | 05/23/2015 | Caledonia, MO | United States | 37.798611 | -90.770556 |  | N/A | Non-Fatal | Substantial | Unknown | N198PR | LEFEVER PAUL M | RV12 | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 1 |  | VMC |  | Probable Cause | 07/23/2015 | 
20150526X41555 | Accident | GAA15CA088 | 05/23/2015 | Sussex, NJ | United States | 41.200556 | -74.622778 | FWN | SUSSEX | Non-Fatal | Substantial | Airplane | N9959V | CESSNA | 172M | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 1 |  | VMC | TAKEOFF | Probable Cause | 07/08/2015 | 
20150529X11619 | Accident | ERA15LA225 | 05/23/2015 | Miami, FL | United States | 25.643055 | -80.433056 | TMB | Miami Executive | Non-Fatal | Substantial | Airplane | N2163F | PIPER | PA-44-180 | No | 2 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 3 | VMC | LANDING | Preliminary | 06/23/2015 | 
20150523X02458 | Accident | ERA15FA221 | 05/23/2015 | West Columbia, SC | United States | 33.947500 | -81.162222 | CAE | Columbia Metropolitan Airport | Fatal(1) | Destroyed | Airplane | N42BR | BR LEGEND LLC | TURBINE LEGEND | Yes | 1 | Turbo Prop | Part 91: General Aviation |  | Personal |  | 1 |  |  |  | VMC | TAKEOFF | Preliminary | 05/28/2015 | 
20150529X12907 | Accident | ERA15CA226 | 05/23/2015 | LaGrangeville, NY | United States | 41.631389 | -73.760833 | None | Field | Non-Fatal |  | Balloon | N6517X | AEROSTAR INTERNATIONAL | S-60A | No |  |  | Part 91: General Aviation |  | Business |  |  | 1 | 1 | 2 | VMC | LANDING | Probable Cause | 08/12/2015 | 
20150523X13659 | Accident | DCA15CA125 | 05/23/2015 | Atlanta, GA | United States | 33.636666 | -84.427778 |  | N/A | Non-Fatal |  | Airplane | N334NW | AIRBUS INDUSTRIE | A320 212 | No | 2 | Turbo Fan | Part 121: Air Carrier | SCHD |  | DELTA AIR LINES INC |  | 1 |  | 146 | VMC | TAKEOFF | Probable Cause | 09/01/2015 | 
20150526X34520 | Accident | GAA15CA087 | 05/22/2015 | McLeansboro, IL | United States | 38.074167 | -88.537500 |  | N/A | Non-Fatal | Substantial | Airplane | N4100T | SMITH VILAS | KITFOX | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/29/2015 | 
20150526X34102 | Accident | GAA15CA086 | 05/22/2015 | Glenwood, MN | United States | 45.650833 | -95.388889 |  | N/A | Non-Fatal | Substantial | Airplane | N613LC | CONSOLIDATED AERONAUTICS INC. | LAKE LA 4 200 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 2 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150601X94712 | Accident | ERA15CA229 | 05/22/2015 | Lebanon, TN | United States | 36.000000 | 86.000000 | M54 | Lebanon Municipal | Non-Fatal | Substantial | Airplane | N8547W | WILSON MICHAEL A | CHALLENGER II | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 1 |  | VMC | TAKEOFF | Probable Cause | 08/11/2015 | 
20150526X35558 | Accident | ANC15WA029 | 05/22/2015 | Cold Lake, Canada | Canada |  |  |  | N/A | Fatal(1) | Substantial | Airplane |  | AIR TRACTOR | AT802-A | No |  |  |  |  |  |  | 1 |  |  |  |  | UNKNOWN | Foreign |  | 
20150522X44142 | Accident | WPR15FA166 | 05/21/2015 | Pleasanton, CA | United States | 37.681389 | -121.984722 |  | N/A | Fatal(1) | Destroyed | Airplane | N1842F | CESSNA | 210F | No |  | Reciprocating | Part 91: General Aviation |  | Personal |  | 1 |  |  |  |  |  | Preliminary | 05/28/2015 | 
20150521X10749 | Accident | ERA15FA220 | 05/21/2015 | Rowdy, KY | United States | 37.389166 | -83.243333 | CPF | WENDELL H FORD | Fatal(1) | Destroyed | Airplane | N26886 | GULFSTREAM AMERICAN CORP | AA-5A | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  | 1 |  |  |  | IMC | MANEUVERING | Preliminary | 06/02/2015 | 
20150522X35135 | Accident | GAA15CA084 | 05/20/2015 | Morrisville, VT | United States | 44.533056 | -72.613611 | MVL | MORRISVILLE-STOWE STATE | Non-Fatal | Substantial | Airplane | N710JF | FAUNCE | PA-11 | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150521X90444 | Accident | GAA15CA082 | 05/20/2015 | Williamson, GA | United States | 33.183611 | -84.378611 | GA2 | PEACH STATE | Non-Fatal | Substantial | Airplane | N55528 | BOEING | PT 17 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 2 |  | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150520X61427 | Accident | GAA15CA081 | 05/20/2015 | Winnsboro, SC | United States | 34.488611 | 80.956111 |  | N/A | Non-Fatal | Substantial | Airplane | N50595 | CITABRIA | 7GCBC | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  | 1 |  |  | VMC | MANEUVERING | Probable Cause | 07/29/2015 | 
20150521X33954 | Accident | ERA15LA218 | 05/20/2015 | Kearny, NJ | United States | 40.731667 | -74.116667 | 65NJ | Helo Kearny Heliport | Non-Fatal | Substantial | Helicopter | N210MH | BELL | 206L-3 | No | 1 | Turbo Shaft | Part 91: General Aviation |  | Positioning |  |  |  |  | 1 | VMC | MANEUVERING | Preliminary | 06/01/2015 | 
20150520X71702 | Accident | CEN15LA239 | 05/20/2015 | Tivoli, TX | United States | 28.445555 | -96.908056 |  |  | Non-Fatal | Substantial | Airplane | N3300U | AYRES CORPORATION | S2R G6 | No |  | Turbo Prop | Part 137: Agricultural |  | Aerial Application |  |  |  |  | 1 | VMC | LANDING | Preliminary | 05/27/2015 | 
20150520X41333 | Accident | ERA15LA217 | 05/19/2015 | Corryton, TN | United States | 36.000000 | 83.000000 |  | N/A | Non-Fatal | Substantial | Airplane | N597JG | PIPER | PA-28-181 | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 2 | VMC |  | Preliminary | 06/01/2015 | 
20150520X20050 | Accident | CEN15LA237 | 05/19/2015 | St. Charles, MO | United States | 38.932223 | -90.431111 | SET | ST CHARLES COUNTY SMARTT | Non-Fatal | Substantial | Airplane | N118U | PIPER | PA 22 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 2 |  | APPROACH | Preliminary | 05/26/2015 | 
20150519X32600 | Accident | ERA15FA215 | 05/18/2015 | Saltville, VA | United States | 36.939166 | -81.767223 |  | N/A | Fatal(2) | Destroyed | Airplane | N5816S | BEECH | 95 B55 (T42A) |  | 2 | Reciprocating | Part 91: General Aviation |  | Personal |  | 2 |  |  |  | IMC |  | Preliminary | 05/26/2015 | 
20150518X11429 | Accident | CEN15WA234 | 05/18/2015 | Bocognano, Corse-du-Sud, France, France | France | 42.080834 | 9.057500 |  |  | Non-Fatal | Destroyed | Helicopter |  | HUGHES | 369 | No |  |  | Non-U.S., Commercial |  |  |  |  | 2 |  |  |  | UNKNOWN | Foreign |  | 
20150517X24331 | Accident | WPR15FA163 | 05/17/2015 | Laughlin, NV | United States | 35.116667 | -114.639166 | IFP | LAUGHLIN/BULLHEAD INTL | Fatal(3) | Destroyed | Airplane | N4775W | ROCKWELL INTERNATIONAL | 114 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  | 3 | 1 |  |  | VMC | TAKEOFF | Preliminary | 05/26/2015 | 
20150518X63512 | Accident | GAA15CA077 | 05/17/2015 | Wellington, KS | United States | 37.328889 | -97.388333 | EGT | WELLINGTON MUNI | Non-Fatal | Substantial | Airplane | N8634U | CESSNA | 150M | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150519X12927 | Accident | CEN15CA236 | 05/17/2015 | Durango, CO | United States | 37.336666 | -107.867778 |  | N/A | Non-Fatal | Substantial | Airplane | N1924Z | CESSNA | 150C | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | DESCENT | Probable Cause | 06/09/2015 | 
20150526X23720 | Accident | ANC15CA028 | 05/17/2015 | Seward, AK | United States |  |  |  |  |  |  |  | N83330 | PIPER | PA 18-150 |  |  |  |  |  |  |  |  |  |  |  |  |  | Preliminary |  | 
20150521X53507 | Accident | WPR15LA165 | 05/16/2015 | Carlsbad, CA | United States | 33.126945 | -117.278334 | CRQ | MC CLELLAN-PALOMAR | Non-Fatal | Substantial | Airplane | N505SP | RAYTHEON AIRCRAFT COMPANY | B200 | No | 2 | Turbo Prop | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | CLIMB | Preliminary | 05/29/2015 | 
20150518X12459 | Accident | WPR15LA164 | 05/16/2015 | El Cajon, CA | United States |  |  |  | N/A | Non-Fatal | Substantial | Airplane | N7099R | PIPER | PA28 - 140 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 2 | VMC | DESCENT | Preliminary | 05/21/2015 | 
20150516X84711 | Accident | WPR15LA162 | 05/16/2015 | Corning, CA | United States | 40.013889 | -122.340277 | 49CN | Rancho Tehama Airport | Non-Fatal | Substantial | Airplane | N414US | EARL ALLEN | MIGLET | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 2 | VMC | TAKEOFF | Preliminary | 05/22/2015 | 
20150519X90449 | Accident | GAA15CA079 | 05/16/2015 | Princeton, NJ | United States | 40.399166 | -74.665556 | 39N | PRINCETON | Non-Fatal | Substantial | Airplane | N16491 | PIPER | PA 28-140 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 3 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150519X02228 | Accident | GAA15CA078 | 05/16/2015 | Mineral, VA | United States | 38.072778 | -77.820556 |  | N/A | Non-Fatal | Substantial | Airplane | N1105L | CONSOLIDATED AERONAUTICS | LAKE LA4-200 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 2 | VMC | TAXI | Probable Cause | 07/08/2015 | 
20150518X01655 | Accident | GAA15CA074 | 05/16/2015 | Sharps Chapel, TN | United States | 36.329445 | -83.825556 | UNKN | Old Valley Airport | Non-Fatal | Substantial | Airplane | N567HW | MAULE | MX 7-180C | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150516X60316 | Accident | CEN15FA232 | 05/16/2015 | Spring Branch, TX | United States | 29.812500 | -98.416389 | 1T7 | KESTREL AIRPARK | Fatal(4) | Destroyed | Airplane | N9032P | PIPER | PA 24-260 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  | 4 |  |  |  | VMC | TAKEOFF | Preliminary | 05/21/2015 | 
20150526X10116 | Accident | ANC15CA027 | 05/16/2015 | Homer, AK | United States | 59.647777 | -151.470000 | HOM | HOMER | Non-Fatal | Substantial | Airplane | N4079H | PIPER | PA 31-350 | No | 2 | Reciprocating | Part 135: Air Taxi & Commuter | NSCH |  | J AND M ALASKA AIR TOURS INC (DBA: Alaska Air Transit) |  |  |  | 8 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150520X11113 | Accident | ANC15CA026 | 05/16/2015 | Talkeetna, AK | United States | 62.137500 | 150.244166 |  | N/A | Non-Fatal | Substantial | Airplane | N7347D | PIPER | PA 22-150 | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 2 | VMC | APPROACH | Probable Cause | 07/08/2015 | 
20150518X10336 | Accident | CEN15LA233 | 05/15/2015 | Piggott, AR | United States |  |  |  |  | Non-Fatal | Substantial | Airplane | N164CS | CESSNA | T206H | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 1 |  | VMC | TAKEOFF | Preliminary | 05/19/2015 | 
20150514X61132 | Accident | WPR15FA161 | 05/14/2015 | Juntura, OR | United States | 43.759722 | -118.088333 |  | N/A | Fatal(1) | Substantial | Airplane | N5042P | BELLANCA | 7GCBC | No |  |  | Part 91: General Aviation |  | Business |  | 1 |  |  |  | VMC | MANEUVERING | Preliminary | 05/26/2015 | 
20150515X01222 | Accident | GAA15CA071 | 05/14/2015 | Atlanta, GA | United States | 33.875556 | -84.301944 | PDK | DEKALB-PEACHTREE | Non-Fatal | Substantial | Airplane | N741CD | CIRRUS DESIGN CORP | SR22 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/23/2015 | 
20150514X71721 | Accident | ANC15CA025 | 05/14/2015 | Anchorage, AK | United States | 61.187222 | -149.965833 | LHD | LAKE HOOD | Non-Fatal | Substantial | Airplane | N2998P | PIPER | PA 18-150 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  | 1 |  | VMC | LANDING | Probable Cause | 08/11/2015 | 
20150514X60500 | Accident | WPR15LA160 | 05/13/2015 | Maxwell, CA | United States | 39.226111 | -122.220556 |  | N/A | Non-Fatal | Substantial | Airplane | N8875H | GRUMMAN ACFT ENG COR-SCHWEIZER | G 164A | No |  | Reciprocating | Part 137: Agricultural |  | Aerial Application |  |  |  |  | 1 | VMC | TAKEOFF | Preliminary | 05/26/2015 | 
20150518X41251 | Accident | GAA15CA076 | 05/13/2015 | Bentonville, AR | United States | 36.345277 | -94.218889 | VBT | BENTONVILLE MUNI/LOUISE M THAD | Non-Fatal | Substantial | Airplane | N3488C | CESSNA | 170B | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  |  |  | 2 | VMC | TAKEOFF | Probable Cause | 07/08/2015 | 
20150515X44807 | Accident | ERA15WA213 | 05/13/2015 | Bajo Hondo, Argentina | Argentina | -38.745555 | -61.797222 |  | N/A | Fatal(2) | Destroyed | Airplane |  | CESSNA | 182 | No |  | Reciprocating | Non-U.S., Non-Commercial |  | Aerial Observation |  | 2 |  |  |  |  | MANEUVERING | Foreign |  | 
20150514X71458 | Accident | ERA15LA210B | 05/13/2015 | Tullahoma, TN | United States | 35.374723 | -86.241111 | THA | Tullahoma Regional Airport | Non-Fatal | Substantial | Airplane | N675GM | MEUER GARY D | V STAR | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  | 1 |  | 1 | VMC | LANDING | Preliminary | 05/19/2015 | 
20150514X71458 | Accident | ERA15LA210A | 05/13/2015 | Tullahoma, TN | United States | 35.374723 | -86.241111 | THA | Tullahoma Regional Airport | Non-Fatal | Minor | Airplane | N110PS | AVIAT INC | PITTS S-2B | No |  |  | Part 91: General Aviation |  | Personal |  |  | 1 |  | 1 | VMC | LANDING | Preliminary | 05/19/2015 | 
20150514X13321 | Accident | CEN15LA231 | 05/13/2015 | Columbia, IL | United States |  |  |  |  | Unavailable | Substantial | Helicopter | N165RV | ROBINSON HELICOPTER COMPANY | R44 II | No | 1 | Reciprocating | Part 137: Agricultural |  | Aerial Application |  |  |  |  |  |  | MANEUVERING | Preliminary | 05/18/2015 | 
20150603X31131 | Accident | GAA15CA103 | 05/12/2015 | Steele, ND | United States | 46.856111 | 99.916667 |  | N/A | Non-Fatal | Substantial | Airplane | N56074 | PIPER | PA 28-180 | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/23/2015 | 
20150520X94628 | Accident | GAA15CA080 | 05/12/2015 | Crownpoint, NM | United States | 35.724445 | -108.199444 | 0E8 | CROWNPOINT | Non-Fatal | Substantial | Airplane | N811VM | PILATUS | PC12 - 45 | No | 1 | Turbo Prop | Part 91: General Aviation |  | Positioning |  |  |  |  | 3 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150519X55027 | Accident | ERA15LA214 | 05/12/2015 | Inverness, FL | United States | 28.803611 | -82.318334 | INF | INVERNESS | Non-Fatal | Substantial | Airplane | N43715 | TAYLORCRAFT | BC-12D | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Preliminary | 06/09/2015 | 
20150514X24409 | Accident | ERA15LA212 | 05/12/2015 | Newport News, VA | United States | 37.131945 | -76.493055 | PHF | Newport News | Non-Fatal | Substantial | Airplane | N80PG | GATES LEAR JET | 35 | No | 1 | Turbo Fan | Public Use |  | Public Aircraft - Federal |  |  |  |  | 2 | VMC | TAKEOFF | Preliminary | 05/26/2015 | 
20150513X32917 | Accident | GAA15CA067 | 05/11/2015 | Rigby, ID | United States | 43.642500 | -111.929445 | U56 | City of Rigby | Non-Fatal | Substantial | Airplane | N2058U | MAULE | M 4-220C | No | 1 | Reciprocating | Part 91: General Aviation |  | Flight Test |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150527X73811 | Incident | DCA15WA126 | 05/11/2015 | Christchurch, New Zealand | New Zealand |  |  |  |  | Incident |  | Airplane |  | BOEING | 737 - 8FE | No |  |  |  |  |  |  |  |  |  |  |  | LANDING | Foreign |  | 
20150520X45130 | Accident | CEN15LA238 | 05/11/2015 | Watonga, OK | United States |  |  |  | N/A | Non-Fatal | Substantial | Airplane | N7279Z | PIPER | PA-25-235 | No | 1 | Reciprocating | Part 137: Agricultural |  | Aerial Application |  |  |  |  | 1 | VMC | MANEUVERING | Preliminary | 05/21/2015 | 
20150512X33748 | Accident | CEN15LA228 | 05/11/2015 | Ranger, TX | United States | 32.369167 | -98.525556 |  | N/A | Non-Fatal | Substantial | Airplane | N3024S | PIPER | PA 28-161 | No | 1 | Reciprocating | Part 91: General Aviation |  | Instructional |  |  | 1 |  | 1 | VMC |  | Preliminary | 05/19/2015 | 
20150512X84642 | Accident | GAA15CA065 | 05/10/2015 | QUINCY, WA | United States | 47.211944 | -119.842777 | 80T | QUINCY MUNI | Non-Fatal | Substantial | Airplane | N6096F | CHAMPION | 7ECA | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
20150511X55128 | Accident | CEN15LA226 | 05/10/2015 | Dighton, KS | United States | 38.489722 | -100.479723 | K65 | Dighton Airport | Non-Fatal | Substantial | Airplane | N879JA | AIR TRACTOR INC | AT 502B | No |  |  | Part 91: General Aviation |  | Positioning |  |  |  |  | 1 | VMC | TAKEOFF | Preliminary | 05/12/2015 | 
20150506X61506 | Accident | WPR15LA157 | 05/09/2015 | Redlands, CA | United States | 34.085277 | -117.146389 | REI | REDLANDS MUNI | Non-Fatal | Substantial | Airplane | N4124R | PIPER | PA 32-300 | No |  | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 5 | VMC | TAKEOFF | Preliminary | 05/22/2015 | 
20150527X43713 | Accident | ERA15WA223 | 05/09/2015 | Novo Progresso, Brazil | Brazil | -7.340555 | -54.820556 |  | N/A | Fatal(1) | Destroyed | Airplane |  | CESSNA | 182J | No |  |  | Non-U.S., Non-Commercial |  | Unknown |  | 1 |  |  |  |  | CRUISE | Foreign |  | 
20150527X15318 | Accident | WPR15FAMS1 | 05/08/2015 | Davenport, CA | United States | 33.343055 | -126.266667 |  | N/A | Fatal(1) |  | Airplane | N191TG | CESSNA | 172S | No | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  | 1 |  |  |  | VMC | UNKNOWN | Preliminary | 06/01/2015 | 
20150514X31030 | Accident | GAA15CA069 | 05/08/2015 | Canandaigua, NY | United States | 42.907778 | -77.322223 | D38 | CANANDAIGUA | Non-Fatal | Substantial | Airplane | N170HB | BUHLMANN HOWARD | HB-1 | Yes | 1 | Reciprocating | Part 91: General Aviation |  | Personal |  |  |  |  | 1 | VMC | LANDING | Probable Cause | 07/08/2015 | 
